participant,ID,recording,chunk,block,part,length,rater_label,confidence,nat_inf_label,duration
TSMD27,27,6216,chunk15,FA1,6611372-6612953,1.581,cds,2,A,4
TSMD27,27,6216,chunk19,FA1,7598640-7599983,1.343,cds,4,T,4
TSMD27,27,6216,chunk2,FA1,1571982-1572568,0.586,cds,1,T,10
TSMD27,27,6216,chunk2,FA1,1593641-1594978,1.337,cds,3,T,7
TSMD27,27,6216,chunk22,FA1,8899420-8900240,0.82,cds,1,T,4
TSMD27,27,6216,chunk22,FA1,8925155-8925855,0.7,cds,1,T,4
TSMD27,27,6216,chunk23,FA1,13959689-13960788,1.099,cds,4,A,5
TSMD27,27,6216,chunk25,FA1,14149402-14152358,2.956,ads,3,A,7
TSMD27,27,6216,chunk26,FA1,14203533-14205168,1.635,cds,2,A,5
TSMD27,27,6216,chunk27,FA1,16611490-16612680,1.19,ads,2,T,5
TSMD27,27,6216,chunk28,FA1,17832815-17833135,0.32,cds,1,T,7
TSMD27,27,6216,chunk28,FA1,17847385-17848000,0.615,ads,2,T,4
TSMD27,27,6216,chunk39,FA1,24007921-24008439,0.518,cds,1,T,5
TSMD27,27,6216,chunk40,FA3,24044935-24045985,1.05,ads,2,T,5
TSMD27,27,6216,chunk40,FA4,24079694-24080525,0.831,cds,2,A,5
TSMD27,27,6216,chunk44,FA1,27346765-27347395,0.63,cds,3,T,3
TSMD27,27,6216,chunk46,FA1,29105449-29105838,0.389,cds,3,A,4
TSMD27,27,6216,chunk5,FA1,1856421-1857458,1.037,cds,1,T,8
TSMD27,27,6216,chunk6,FA1,3379906-3381336,1.43,cds,1,T,6
TSMD27,27,6216,chunk6,FA1,3416695-3417536,0.841,cds,2,T,4
TSMD27,27,6216,chunk6,FA1,3418508-3419292,0.784,cds,1,T,5
TSMD27,27,6216,chunk8,FA1,3515940-3516796,0.856,cds,1,T,5
TSMD27,27,7326,chunk2,FA2,3901270-3902450,1.18,ads,1,A,4
TSMD27,27,7326,chunk23,FA1,14995127-14996124,0.997,ads,3,T,4
TSMD27,27,7326,chunk24,FA1,15047442-15048349,0.907,ads,4,T,4
TSMD27,27,7326,chunk24,FA1,15076500-15078229,1.729,cds,1,T,5
TSMD27,27,7326,chunk24,FA1,15079106-15079778,0.672,cds,2,T,4
TSMD27,27,7326,chunk24,FA1,15085418-15086016,0.598,cds,1,T,4
TSMD27,27,7326,chunk24,FA1,15088057-15088786,0.729,cds,2,T,4
TSMD27,27,7326,chunk24,FA1,15089434-15090934,1.5,ads,1,T,4
TSMD27,27,7326,chunk25,FA1,15114549-15114909,0.36,cds,1,T,4
TSMD27,27,7326,chunk25,FA1,15122295-15122754,0.459,cds,0,T,3
TSMD27,27,7326,chunk26,FA1,18388405-18388981,0.576,cds,0,T,3
TSMD27,27,7326,chunk26,FA1,18395713-18397176,1.463,ads,1,T,6
TSMD27,27,7326,chunk26,FA1,18399092-18399692,0.6,cds,1,T,5
TSMD27,27,7326,chunk26,FA1,18402613-18403959,1.346,ads,4,T,4
TSMD27,27,7326,chunk26,FA1,18405145-18405655,0.51,cds,4,T,4
TSMD27,27,7326,chunk26,FA1,18409602-18410719,1.117,cds,2,T,5
TSMD27,27,7326,chunk26,FA1,18412204-18413393,1.189,cds,2,T,3
TSMD27,27,7326,chunk26,FA1,18422117-18422730,0.613,cds,3,T,4
TSMD27,27,7326,chunk26,FA1,18423398-18423828,0.43,cds,1,T,5
TSMD27,27,7326,chunk26,FA1,18424348-18425015,0.667,cds,2,T,8
TSMD27,27,7326,chunk28,FA1,18525254-18527720,2.466,ads,2,T,6
TSMD27,27,7326,chunk28,FA1,18534227-18534876,0.649,ads,2,T,3
TSMD27,27,7326,chunk29,FA1,18576890-18577683,0.793,cds,1,T,4
TSMD27,27,7326,chunk29,FA1,18578870-18580584,1.714,ads,2,T,7
TSMD27,27,7326,chunk29,FA1,18601468-18602461,0.993,ads,1,C,4
TSMD27,27,7326,chunk29,FA1,18603256-18604790,1.534,cds,4,C,5
TSMD27,27,7326,chunk32,FA1,27157897-27158433,0.536,cds,3,T,7
TSMD27,27,7326,chunk34,FA1,27398758-27399208,0.45,cds,2,T,9
TSMD27,27,7326,chunk34,FA1,27400012-27400851,0.839,cds,1,T,5
TSMD27,27,7326,chunk42,FA1,28064949-28065690,0.741,cds,3,T,4
TSMD27,27,7326,chunk44,FA1,28471290-28472340,1.05,cds,2,T,4
TSMD27,27,7326,chunk6,FA1,4402455-4403095,0.64,cds,1,T,5
TSMD27,27,7326,chunk8,FA1,6565776-6566730,0.954,cds,0,T,3
TSMD27,27,7326,chunk8,FA2,6566153-6566884,0.731,cds,1,A,4
TSMD27,27,7326,chunk9,FA1,6927496-6928764,1.268,ads,2,T,5
TSMD27,27,7326,chunk9,FA1,6935357-6936418,1.061,ads,1,T,6
TSMD27,27,7326,chunk9,FA1,6940080-6941386,1.306,cds,2,T,5
TSMD27,27,8179,chunk16,FA2,13865540-13865908,0.368,cds,2,A,4
TSMD27,27,8179,chunk21,FA2,16292865-16295496,2.631,cds,4,A,9
TSMD27,27,8179,chunk21,FA3,16296446-16297291,0.845,ads,2,A,4
TSMD27,27,8179,chunk48,FA1,30255737-30256840,1.103,cds,4,C,4
TSMD27,27,8179,chunk7,FA1,2410119-2410990,0.871,cds,3,A,4
TSMD28,28,643,chunk1,FA1,1970580-1971675,1.095,ads,4,C,11
TSMD28,28,643,chunk11,FA1,11130100-11130710,0.61,ads,4,T,6
TSMD28,28,643,chunk11,FA1,11135799-11136280,0.481,cds,4,T,5
TSMD28,28,643,chunk13,FA1,11276259-11276870,0.611,ads,4,T,5
TSMD28,28,643,chunk13,FA1,11278211-11279081,0.87,cds,4,T,4
TSMD28,28,643,chunk13,FA1,11280553-11281555,1.002,ads,4,T,4
TSMD28,28,643,chunk13,FA1,11283035-11283520,0.485,cds,4,T,4
TSMD28,28,643,chunk13,FA1,11288834-11290778,1.944,ads,4,T,5
TSMD28,28,643,chunk13,FA1,11291655-11293667,2.012,ads,4,T,7
TSMD28,28,643,chunk15,FA1,11395987-11397225,1.238,cds,4,C,4
TSMD28,28,643,chunk15,FA1,11402131-11403831,1.7,ads,4,C,13
TSMD28,28,643,chunk16,FA1,11450262-11451442,1.18,cds,4,T,3
TSMD28,28,643,chunk16,FA1,11460013-11460782,0.769,cds,4,T,3
TSMD28,28,643,chunk17,FA2,14258333-14259264,0.931,cds,4,C,3
TSMD28,28,643,chunk19,FA2,14331953-14335836,3.883,cds,4,C,5
TSMD28,28,643,chunk2,FA1,2016491-2017690,1.199,ads,4,C,11
TSMD28,28,643,chunk2,FA1,2059578-2060477,0.899,cds,4,C,6
TSMD28,28,643,chunk23,FA1,16625000-16625952,0.952,cds,3,C,8
TSMD28,28,643,chunk23,FA1,16627528-16629715,2.187,ads,2,C,14
TSMD28,28,643,chunk23,FA1,16631309-16634177,2.868,ads,1,C,3
TSMD28,28,643,chunk23,FA1,16635372-16635975,0.603,cds,4,C,3
TSMD28,28,643,chunk23,FA1,16647405-16648714,1.309,cds,2,C,6
TSMD28,28,643,chunk30,FA1,20518422-20520287,1.865,ads,2,C,4
TSMD28,28,643,chunk32,FA1,20648000-20648686,0.686,cds,2,C,3
TSMD28,28,643,chunk36,FA2,21448917-21449845,0.928,cds,3,A,3
TSMD28,28,643,chunk38,FA2,26161988-26162780,0.792,ads,3,A,5
TSMD28,28,643,chunk38,FA2,26166056-26166616,0.56,cds,1,A,4
TSMD28,28,643,chunk38,FA2,26183162-26183628,0.466,ads,3,A,7
TSMD28,28,643,chunk38,FA1,26186810-26187708,0.898,cds,3,C,4
TSMD28,28,643,chunk38,FA2,26191240-26192624,1.384,cds,2,A,5
TSMD28,28,643,chunk38,FA2,26199560-26199872,0.312,cds,1,A,8
TSMD28,28,643,chunk39,FA2,26530416-26532096,1.68,cds,4,T,5
TSMD28,28,643,chunk39,FA2,26551008-26551304,0.296,ads,2,C,4
TSMD28,28,643,chunk4,FA1,2151402-2152381,0.979,cds,4,C,18
TSMD28,28,643,chunk4,FA1,2175929-2177029,1.1,cds,4,C,6
TSMD28,28,643,chunk40,FA2,26567156-26567672,0.516,cds,4,C,8
TSMD28,28,643,chunk40,FA2,26574169-26574780,0.611,ads,3,C,6
TSMD28,28,643,chunk40,FA2,26592052-26592956,0.904,ads,2,C,3
TSMD28,28,643,chunk40,FA2,26594990-26596112,1.122,ads,1,C,3
TSMD28,28,643,chunk40,FA2,26597940-26598376,0.436,ads,2,C,5
TSMD28,28,643,chunk40,FA2,26605792-26606719,0.927,ads,1,C,3
TSMD28,28,643,chunk41,FA2,26653844-26655408,1.564,ads,2,C,4
TSMD28,28,643,chunk42,FA2,26688700-26690145,1.445,cds,3,C,4
TSMD28,28,643,chunk42,FA2,26705730-26706392,0.662,ads,2,C,5
TSMD28,28,643,chunk43,FA2,26765672-26766716,1.044,ads,1,C,4
TSMD28,28,643,chunk43,FA2,26774544-26775095,0.551,cds,4,T,4
TSMD28,28,643,chunk43,FA2,26776314-26776764,0.45,cds,3,T,6
TSMD28,28,643,chunk44,FA2,26875950-26876216,0.266,cds,4,T,3
TSMD28,28,643,chunk44,FA2,26892220-26892602,0.382,ads,4,T,4
TSMD28,28,643,chunk44,FA1,26914270-26914732,0.462,ads,3,C,3
TSMD28,28,643,chunk45,FA1,28254346-28254820,0.474,ads,4,C,4
TSMD28,28,643,chunk46,FA1,28333736-28334228,0.492,ads,4,A,2
TSMD28,28,643,chunk47,FA1,28396592-28398016,1.424,cds,3,C,4
TSMD28,28,643,chunk47,FA1,28399200-28400742,1.542,ads,3,C,4
TSMD28,28,643,chunk47,FA1,28428962-28431014,2.052,ads,4,A,3
TSMD28,28,643,chunk47,FA1,28439326-28440578,1.252,ads,4,A,3
TSMD28,28,643,chunk48,FA1,28458098-28459792,1.694,ads,2,A,16
TSMD28,28,643,chunk49,FA1,28543056-28544596,1.54,ads,1,C,3
TSMD28,28,643,chunk5,FA1,2225833-2226779,0.946,cds,4,C,4
TSMD28,28,643,chunk50,FA1,29955716-29956736,1.02,cds,2,A,4
TSMD28,28,643,chunk51,FA1,30536680-30539238,2.558,ads,2,A,3
TSMD28,28,643,chunk51,FA1,30552436-30554260,1.824,cds,4,A,4
TSMD28,28,643,chunk51,FA1,30555748-30556070,0.322,ads,4,A,3
TSMD28,28,643,chunk9,FA2,5197156-5197796,0.64,cds,4,T,6
TSMD28,28,2625,chunk15,FA1,10006988-10007435,0.447,cds,4,T,10
TSMD28,28,2625,chunk15,FA1,10009239-10010020,0.781,ads,1,T,3
TSMD28,28,2625,chunk15,FA1,10016585-10017025,0.44,cds,4,T,3
TSMD28,28,2625,chunk15,FA1,10033418-10034212,0.794,cds,4,T,3
TSMD28,28,2625,chunk15,FA1,9977706-9978000,0.294,ads,3,T,7
TSMD28,28,2625,chunk15,FA1,9996590-9997840,1.25,ads,3,T,5
TSMD28,28,2625,chunk2,FA1,2732315-2733314,0.999,ads,1,T,4
TSMD28,28,7220,chunk23,FA2,6314238-6315155,0.917,ads,3,A,3
TSMD28,28,7220,chunk24,FA1,6382150-6384698,2.548,ads,4,A,4
TSMD28,28,7220,chunk28,FA3,10140781-10142982,2.201,ads,3,A,3
TSMD28,28,7220,chunk30,FA2,10259792-10260960,1.168,cds,4,A,3
TSMD28,28,7220,chunk31,FA3,10331446-10332114,0.668,cds,2,A,3
TSMD28,28,7220,chunk31,FA3,10333771-10334051,0.28,cds,2,A,3
TSMD28,28,7220,chunk33,FA1,15227970-15228840,0.87,ads,3,T,3
TSMD28,28,7220,chunk33,FA1,15234570-15235390,0.82,ads,2,T,3
TSMD28,28,7220,chunk37,FA1,15668705-15669471,0.766,cds,2,A,7
TSMD28,28,7220,chunk38,FA1,15710148-15711393,1.245,cds,3,C,3
TSMD28,28,7220,chunk40,FA2,16769798-16770312,0.514,ads,3,A,4
TSMD28,28,7220,chunk41,FA2,16862720-16863544,0.824,cds,4,A,3
TSMD28,28,7220,chunk45,FA1,22509634-22510507,0.873,ads,3,A,5
TSMD28,28,7220,chunk45,FA1,22553842-22554290,0.448,cds,2,A,3
TSMD28,28,7220,chunk5,FA2,2277112-2277846,0.734,ads,2,C,10
TSMD28,28,7220,chunk50,FA1,30484060-30484490,0.43,ads,1,T,3
TSMD28,28,7220,chunk51,FA1,30594186-30594776,0.59,ads,2,A,2
TSMD28,28,7220,chunk51,FA1,30610467-30610937,0.47,ads,1,A,2
TSMD28,28,7220,chunk51,FA4,30631976-30632598,0.622,ads,3,A,4
TSMD28,28,7220,chunk51,FA4,30641566-30642573,1.007,ads,4,A,4
TSMD28,28,7220,chunk51,FA4,30644641-30645436,0.795,ads,4,A,3
TSMD28,28,7220,chunk51,FA4,30646015-30648287,2.272,cds,4,A,2
TSMD28,28,7220,chunk52,FA4,30659890-30661112,1.222,cds,4,A,3
TSMD29,29,2109,chunk1,FA1,3544029-3545144,1.115,ads,3,T,46
TSMD29,29,2109,chunk1,FA1,3579785-3580395,0.61,cds,2,T,17
TSMD29,29,2109,chunk1,FA1,3593258-3593900,0.642,cds,4,T,9
TSMD29,29,2109,chunk10,FA1,14351526-14352189,0.663,cds,2,A,13
TSMD29,29,2109,chunk10,FA1,14354387-14355944,1.557,cds,3,A,13
TSMD29,29,2109,chunk11,FA1,14380507-14382394,1.887,ads,4,A,8
TSMD29,29,2109,chunk11,FA1,14395418-14396095,0.677,ads,2,A,7
TSMD29,29,2109,chunk11,FA1,14397366-14398302,0.936,ads,4,A,8
TSMD29,29,2109,chunk11,FA1,14420204-14421186,0.982,cds,1,A,10
TSMD29,29,2109,chunk12,FA1,14427593-14428162,0.569,ads,3,A,15
TSMD29,29,2109,chunk12,FA1,14465746-14466302,0.556,cds,3,A,10
TSMD29,29,2109,chunk18,FA1,20214430-20214808,0.378,ads,2,T,10
TSMD29,29,2109,chunk18,FA1,20221108-20221570,0.462,ads,3,T,6
TSMD29,29,2109,chunk18,FA1,20226792-20227076,0.284,cds,4,T,5
TSMD29,29,2109,chunk19,FA1,22712384-22713280,0.896,ads,4,T,9
TSMD29,29,2109,chunk2,FA1,3606215-3606377,0.162,ads,1,T,15
TSMD29,29,2109,chunk2,FA1,3650280-3651174,0.894,ads,4,T,11
TSMD29,29,2109,chunk21,FA1,22855732-22856108,0.376,cds,3,T,16
TSMD29,29,2109,chunk22,FA1,22910806-22912224,1.418,ads,4,T,11
TSMD29,29,2109,chunk22,FA1,22913178-22916060,2.882,ads,4,T,7
TSMD29,29,2109,chunk22,FA1,22922720-22923548,0.828,cds,3,T,8
TSMD29,29,2109,chunk24,FA1,24357316-24357612,0.296,cds,4,T,7
TSMD29,29,2109,chunk25,FA1,24596984-24597664,0.68,cds,4,T,7
TSMD29,29,2109,chunk25,FA1,24619425-24619972,0.547,ads,4,T,5
TSMD29,29,2109,chunk26,FA1,25228708-25229502,0.794,ads,3,T,11
TSMD29,29,2109,chunk26,FA1,25232574-25232876,0.302,ads,3,T,8
TSMD29,29,2109,chunk26,FA1,25249904-25250976,1.072,ads,4,T,15
TSMD29,29,2109,chunk28,FA1,29290304-29290976,0.672,cds,4,T,7
TSMD29,29,2109,chunk28,FA1,29295990-29296388,0.398,cds,4,T,6
TSMD29,29,2109,chunk3,FA1,3673484-3676022,2.538,ads,2,T,12
TSMD29,29,2109,chunk3,FA1,3676723-3677069,0.346,ads,4,T,10
TSMD29,29,2109,chunk31,FA1,30760496-30760800,0.304,cds,4,T,4
TSMD29,29,2109,chunk32,FA1,31660680-31660968,0.288,cds,4,T,6
TSMD29,29,2109,chunk32,FA1,31670300-31670760,0.46,cds,3,T,29
TSMD29,29,2109,chunk5,FA1,4030674-4030807,0.133,cds,2,T,14
TSMD29,29,2109,chunk6,FA1,4095542-4095903,0.361,ads,3,T,7
TSMD29,29,2109,chunk6,FA1,4098584-4098812,0.228,ads,4,T,6
TSMD29,29,2109,chunk6,FA1,4102388-4102896,0.508,cds,3,T,14
TSMD29,29,2109,chunk6,FA1,4104430-4104798,0.368,cds,3,T,5
TSMD29,29,2109,chunk6,FA1,4127990-4129054,1.064,ads,3,T,10
TSMD29,29,2109,chunk6,FA1,4132669-4133090,0.421,cds,2,T,12
TSMD29,29,2109,chunk6,FA1,4137008-4137831,0.823,ads,3,T,12
TSMD29,29,2109,chunk7,FA1,4184903-4185702,0.799,ads,4,T,9
TSMD29,29,2109,chunk8,FA1,4328280-4328639,0.359,cds,3,T,7
TSMD29,29,2109,chunk8,FA1,4328834-4329069,0.235,cds,3,T,6
TSMD29,29,2109,chunk8,FA1,4331305-4331502,0.197,cds,3,T,10
TSMD29,29,2109,chunk8,FA1,4338665-4338989,0.324,cds,3,T,10
TSMD29,29,2109,chunk8,FA1,4344579-4344940,0.361,ads,2,T,6
TSMD29,29,2109,chunk8,FA1,4346605-4346841,0.236,ads,3,T,6
TSMD29,29,2109,chunk8,FA1,4347224-4347914,0.69,cds,3,T,8
TSMD29,29,2109,chunk8,FA1,4370749-4371725,0.976,cds,4,T,8
TSMD29,29,3026,chunk1,FA1,1725530-1728100,2.57,ads,4,T,6
TSMD29,29,3026,chunk10,FA1,5749130-5750280,1.15,ads,3,T,8
TSMD29,29,3026,chunk11,FA1,5815842-5816239,0.397,cds,3,T,6
TSMD29,29,3026,chunk11,FA1,5830066-5830586,0.52,cds,3,T,4
TSMD29,29,3026,chunk11,FA1,5836985-5837401,0.416,ads,4,T,5
TSMD29,29,3026,chunk12,FA1,5890449-5891500,1.051,ads,3,T,6
TSMD29,29,3026,chunk14,FA1,8926110-8927480,1.37,ads,3,T,7
TSMD29,29,3026,chunk15,FA1,8982657-8983773,1.116,cds,4,T,6
TSMD29,29,3026,chunk15,FA1,8984620-8985943,1.323,ads,2,T,6
TSMD29,29,3026,chunk19,FA1,13578840-13579290,0.45,ads,2,T,2
TSMD29,29,3026,chunk20,FA1,15454646-15455780,1.134,ads,4,T,4
TSMD29,29,3026,chunk22,FA1,17050830-17051630,0.8,cds,4,T,4
TSMD29,29,3026,chunk22,FA1,17053090-17053610,0.52,cds,4,T,4
TSMD29,29,3026,chunk24,FA1,17218110-17220010,1.9,ads,4,T,6
TSMD29,29,3026,chunk27,FA1,29288558-29289409,0.851,cds,4,T,5
TSMD29,29,3026,chunk29,FA1,29389847-29393064,3.217,ads,4,C,11
TSMD29,29,3026,chunk4,FA1,1937561-1939172,1.611,cds,3,C,8
TSMD29,29,3026,chunk40,FA1,32554839-32555510,0.671,cds,4,C,6
TSMD29,29,3026,chunk42,FA1,32681267-32682600,1.333,ads,3,C,7
TSMD29,29,6216,chunk1,FA1,896410-897570,1.16,cds,1,T,20
TSMD29,29,6216,chunk1,FA1,903695-906725,3.03,cds,2,T,17
TSMD29,29,6216,chunk1,FA1,921780-923340,1.56,cds,1,T,7
TSMD29,29,6216,chunk12,FA1,6383249-6383509,0.26,cds,1,T,6
TSMD29,29,6216,chunk12,FA1,6393264-6394664,1.4,cds,4,T,5
TSMD29,29,6216,chunk12,FA1,6441319-6443908,2.589,cds,2,T,6
TSMD29,29,6216,chunk14,FA1,6527624-6528366,0.742,cds,3,T,4
TSMD29,29,6216,chunk14,FA1,6531076-6532705,1.629,cds,3,T,6
TSMD29,29,6216,chunk14,FA4,6554480-6554900,0.42,cds,2,A,4
TSMD29,29,6216,chunk15,FA1,6611372-6612953,1.581,cds,2,A,4
TSMD29,29,6216,chunk19,FA1,7598640-7599983,1.343,cds,4,T,4
TSMD29,29,6216,chunk2,FA1,1571982-1572568,0.586,cds,1,T,10
TSMD29,29,6216,chunk2,FA1,1593641-1594978,1.337,cds,3,T,7
TSMD29,29,6216,chunk22,FA1,8899420-8900240,0.82,cds,1,T,4
TSMD29,29,6216,chunk22,FA1,8925155-8925855,0.7,cds,1,T,4
TSMD29,29,6216,chunk23,FA1,13959689-13960788,1.099,cds,4,A,5
TSMD29,29,6216,chunk25,FA1,14149402-14152358,2.956,ads,3,A,7
TSMD29,29,6216,chunk26,FA1,14203533-14205168,1.635,cds,2,A,5
TSMD29,29,6216,chunk27,FA1,16611490-16612680,1.19,ads,2,T,5
TSMD29,29,6216,chunk28,FA1,17832815-17833135,0.32,cds,1,T,7
TSMD29,29,6216,chunk28,FA1,17847385-17848000,0.615,ads,2,T,4
TSMD29,29,6216,chunk39,FA1,24007921-24008439,0.518,cds,1,T,5
TSMD29,29,6216,chunk40,FA3,24044935-24045985,1.05,ads,2,T,5
TSMD29,29,6216,chunk40,FA4,24079694-24080525,0.831,cds,2,A,5
TSMD29,29,6216,chunk44,FA1,27346765-27347395,0.63,cds,3,T,3
TSMD29,29,6216,chunk46,FA1,29105449-29105838,0.389,cds,3,A,4
TSMD29,29,6216,chunk5,FA1,1856421-1857458,1.037,cds,1,T,8
TSMD29,29,6216,chunk6,FA1,3379906-3381336,1.43,cds,1,T,6
TSMD29,29,6216,chunk6,FA1,3416695-3417536,0.841,cds,2,T,4
TSMD29,29,6216,chunk6,FA1,3418508-3419292,0.784,cds,1,T,5
TSMD29,29,6216,chunk8,FA1,3515940-3516796,0.856,cds,1,T,5
TSMD29,29,7326,chunk2,FA2,3901270-3902450,1.18,ads,1,A,4
TSMD29,29,7326,chunk23,FA1,14995127-14996124,0.997,ads,3,T,4
TSMD29,29,7326,chunk24,FA1,15047442-15048349,0.907,ads,4,T,4
TSMD29,29,7326,chunk24,FA1,15076500-15078229,1.729,cds,1,T,5
TSMD29,29,7326,chunk24,FA1,15079106-15079778,0.672,cds,2,T,4
TSMD29,29,7326,chunk24,FA1,15085418-15086016,0.598,cds,1,T,4
TSMD29,29,7326,chunk24,FA1,15088057-15088786,0.729,cds,2,T,4
TSMD29,29,7326,chunk24,FA1,15089434-15090934,1.5,ads,1,T,4
TSMD29,29,7326,chunk25,FA1,15114549-15114909,0.36,cds,1,T,4
TSMD29,29,7326,chunk25,FA1,15122295-15122754,0.459,cds,0,T,3
TSMD29,29,7326,chunk26,FA1,18388405-18388981,0.576,cds,0,T,3
TSMD29,29,7326,chunk26,FA1,18395713-18397176,1.463,ads,1,T,6
TSMD29,29,7326,chunk26,FA1,18399092-18399692,0.6,cds,1,T,5
TSMD29,29,7326,chunk26,FA1,18402613-18403959,1.346,ads,4,T,4
TSMD29,29,7326,chunk26,FA1,18405145-18405655,0.51,cds,4,T,4
TSMD29,29,7326,chunk26,FA1,18409602-18410719,1.117,cds,2,T,5
TSMD29,29,7326,chunk26,FA1,18412204-18413393,1.189,cds,2,T,3
TSMD29,29,7326,chunk26,FA1,18422117-18422730,0.613,cds,3,T,4
TSMD29,29,7326,chunk26,FA1,18423398-18423828,0.43,cds,1,T,5
TSMD29,29,7326,chunk26,FA1,18424348-18425015,0.667,cds,2,T,8
TSMD29,29,7326,chunk28,FA1,18525254-18527720,2.466,ads,2,T,6
TSMD29,29,7326,chunk28,FA1,18534227-18534876,0.649,ads,2,T,3
TSMD29,29,7326,chunk29,FA1,18576890-18577683,0.793,cds,1,T,4
TSMD29,29,7326,chunk29,FA1,18578870-18580584,1.714,ads,2,T,7
TSMD29,29,7326,chunk29,FA1,18601468-18602461,0.993,ads,1,C,4
TSMD29,29,7326,chunk29,FA1,18603256-18604790,1.534,cds,4,C,5
TSMD29,29,7326,chunk32,FA1,27157897-27158433,0.536,cds,3,T,7
TSMD29,29,7326,chunk34,FA1,27398758-27399208,0.45,cds,2,T,9
TSMD29,29,7326,chunk34,FA1,27400012-27400851,0.839,cds,1,T,5
TSMD29,29,7326,chunk42,FA1,28064949-28065690,0.741,cds,3,T,4
TSMD29,29,7326,chunk44,FA1,28471290-28472340,1.05,cds,2,T,4
TSMD29,29,7326,chunk6,FA1,4402455-4403095,0.64,cds,1,T,5
TSMD29,29,7326,chunk8,FA1,6565776-6566730,0.954,cds,0,T,3
TSMD29,29,7326,chunk8,FA2,6566153-6566884,0.731,cds,1,A,4
TSMD29,29,7326,chunk9,FA1,6927496-6928764,1.268,ads,2,T,5
TSMD29,29,7326,chunk9,FA1,6935357-6936418,1.061,ads,1,T,6
TSMD29,29,7326,chunk9,FA1,6940080-6941386,1.306,cds,2,T,5
TSMD29,29,8179,chunk16,FA2,13865540-13865908,0.368,cds,2,A,4
TSMD29,29,8179,chunk21,FA2,16292865-16295496,2.631,cds,4,A,9
TSMD29,29,8179,chunk21,FA3,16296446-16297291,0.845,ads,2,A,4
TSMD29,29,8179,chunk48,FA1,30255737-30256840,1.103,cds,4,C,4
TSMD29,29,8179,chunk7,FA1,2410119-2410990,0.871,cds,3,A,4
TSMD29,29,8787,chunk12,FA2,9057065-9057565,0.5,cds,4,T,6
TSMD29,29,8787,chunk12,FA2,9088700-9089200,0.5,cds,4,T,6
TSMD29,29,8787,chunk13,FA2,9132966-9133988,1.022,cds,4,T,7
TSMD29,29,8787,chunk13,FA2,9143766-9144855,1.089,cds,4,T,5
TSMD29,29,8787,chunk14,FA2,9183157-9184142,0.985,cds,2,T,7
TSMD29,29,8787,chunk14,FA2,9202608-9205123,2.515,cds,3,A,6
TSMD29,29,8787,chunk17,FA2,9390142-9390804,0.662,cds,3,T,4
TSMD29,29,8787,chunk18,FA2,9500970-9501470,0.5,ads,3,T,5
TSMD29,29,8787,chunk18,FA2,9526050-9526600,0.55,ads,2,T,3
TSMD29,29,8787,chunk20,FA1,14545620-14546254,0.634,cds,2,C,4
TSMD29,29,8787,chunk21,FA1,14601533-14601986,0.453,ads,3,C,6
TSMD29,29,8787,chunk21,FA1,14654466-14654861,0.395,cds,3,C,4
TSMD29,29,8787,chunk27,FA1,15247140-15247970,0.83,ads,3,T,9
TSMD29,29,8787,chunk27,FA1,15261275-15261815,0.54,cds,3,T,8
TSMD29,29,8787,chunk30,FA2,19405200-19407670,2.47,cds,3,T,7
TSMD29,29,8787,chunk30,FA2,19437965-19438269,0.304,cds,2,T,5
TSMD29,29,8787,chunk31,FA2,19487165-19487565,0.4,cds,3,T,5
TSMD29,29,8787,chunk32,FA2,19515289-19516639,1.35,ads,2,A,5
TSMD29,29,8787,chunk32,FA2,19535129-19537143,2.014,ads,3,C,5
TSMD29,29,8787,chunk32,FA2,19543969-19547395,3.426,ads,4,C,6
TSMD29,29,8787,chunk37,FA1,25568287-25570482,2.195,cds,4,C,8
TSMD29,29,8787,chunk38,FA1,25684779-25685401,0.622,cds,2,A,4
TSMD29,29,8787,chunk38,FA1,25687416-25688388,0.972,ads,4,A,5
TSMD29,29,8787,chunk47,FA2,28186905-28188000,1.095,cds,4,T,5
TSMD3,3,6216,chunk1,FA1,896410-897570,1.16,cds,2,T,28
TSMD3,3,6216,chunk1,FA1,903695-906725,3.03,ads,1,T,16
TSMD3,3,6216,chunk1,FA1,921780-923340,1.56,ads,1,T,9
TSMD3,3,6216,chunk12,FA1,6383249-6383509,0.26,ads,2,T,7
TSMD3,3,6216,chunk12,FA1,6393264-6394664,1.4,cds,3,T,9
TSMD3,3,6216,chunk12,FA1,6441319-6443908,2.589,cds,4,T,5
TSMD3,3,6216,chunk14,FA1,6527624-6528366,0.742,cds,2,T,6
TSMD3,3,6216,chunk14,FA1,6531076-6532705,1.629,ads,3,T,4
TSMD3,3,6216,chunk14,FA4,6554480-6554900,0.42,cds,1,A,9
TSMD3,3,6216,chunk15,FA1,6611372-6612953,1.581,ads,2,A,6
TSMD3,3,6216,chunk19,FA1,7598640-7599983,1.343,ads,3,T,7
TSMD3,3,6216,chunk2,FA1,1571982-1572568,0.586,ads,2,T,7
TSMD3,3,6216,chunk2,FA1,1593641-1594978,1.337,cds,0,T,23
TSMD3,3,6216,chunk22,FA1,8899420-8900240,0.82,ads,3,T,5
TSMD3,3,6216,chunk22,FA1,8925155-8925855,0.7,ads,2,T,6
TSMD3,3,6216,chunk23,FA1,13959689-13960788,1.099,cds,2,A,6
TSMD3,3,6216,chunk25,FA1,14149402-14152358,2.956,cds,1,A,6
